id,facilityId,catalogItemId,programId,equipmentTrackingId,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor,lastModifierId,modifiedDate,referenceName,reasonNotWorkingOrNotInUse,decommissionDate
11a93afc-3215-48cd-b6b8-d3aca36a65ac,60236a1b-a5a2-4fb2-b1f7-421a595cfd87,05dd2dc2-5824-4de7-bd9d-a3cf634a3308,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1983,AWAITING_REPAIR,NOT_IN_USE,NO,NO,NO,BUILD_IN,PAIRED,,,ut odio cras,,
e40cd194-e5b8-41e9-91e8-f4e1717b5570,04e72574-f74a-4445-b59a-8b26bba29078,01cc8f08-0de0-4de2-b498-22a0f17b3aa5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2001,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NO,YES,BUILD_IN,BUILD_IN,,,fusce consequat,,
46f77f60-f766-4122-b63a-460c1066525b,565fee7d-5cb3-4477-9e6d-a262abf4692e,73afacc6-b0b1-46b5-88d6-efab4597b51d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1961,AWAITING_REPAIR,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,BUILD_IN,BUILD_IN,,,faucibus,,
c5968ace-b98a-46a6-ac5c-ad5a705ab775,8eb5a9cc-5105-4358-9c18-08ccba559cef,4f506c85-63f1-47d9-8ccf-0bf8d12663b3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1974,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,YES,NO_GAUGE,BUILD_IN,,,lectus,,
abc0967e-902c-4958-ad24-dab5276d8afc,4f39426d-8335-4104-94e7-741988e1bbe8,e65f13aa-eabd-4023-81f3-c06803bbd440,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1995,AWAITING_REPAIR,ACTIVE,YES,UNKNOWN,NO,BUILD_IN,BUILD_IN,,,sit,,
6eae2e1c-6f3f-4abb-9a4e-411c745087a2,37cc24ca-d089-4422-a23b-66835dbe5d94,bed54627-12f6-4c8e-8616-7364b56035bc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2012,AWAITING_REPAIR,ACTIVE,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,NO_RTM,,,eu,,
50ee801d-03cb-427c-8b18-f06217a91638,7c74f3d6-c83b-4cb8-9aaa-3bb156213aec,512ff9c9-452a-40ab-bb2d-39886b87196b,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1953,FUNCTIONING,ACTIVE,YES,NO,UNKNOWN,NO_GAUGE,BUILD_IN,,,ullamcorper,,
5d1fca8e-ed48-4a80-b7cd-61f59f6cd8cc,e324b836-9ce8-4acb-b29b-26b8b3e75593,e65f13aa-eabd-4023-81f3-c06803bbd440,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1961,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NO,NOT_APPLICABLE,NO,PAIRED,BUILD_IN,,,id,,
bc0c1910-9e14-406c-8ae7-6161c396d2af,be219e34-52b7-416e-a6be-b00b683a04ba,50b411ae-9455-436e-8458-84f8d3a7bd0f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1968,UNSERVICEABLE,ACTIVE,YES,NOT_APPLICABLE,UNKNOWN,BUILD_IN,PAIRED,,,mi integer ac,,
61dc0131-1d8c-4797-b731-11e38380f9d0,2dade718-dc4f-4c98-9614-cec0778339f7,c233934d-162f-4eeb-94b6-afe835ad04b6,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1993,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,UNKNOWN,BUILD_IN,BUILD_IN,,,aenean sit amet,,
dfa7e8db-2574-4254-b0e0-4c85a6f50f79,f812bb07-2302-4775-86d6-dfd59d313c91,c0f388b9-4d71-4bfb-bb5f-9db138483212,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1986,UNSERVICEABLE,ACTIVE,YES,UNKNOWN,UNKNOWN,PAIRED,NO_RTM,,,elementum nullam,,
3fbae186-0f65-4880-904b-1e42d79aa581,49788d2b-5a41-402b-ac89-d038b05e89b7,676d8c9f-0854-48da-ade8-78925c9b0958,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1967,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,YES,YES,NO_GAUGE,NO_RTM,,,massa volutpat convallis,,
0770753a-8bcd-4775-96f4-45b3a55623ea,e747dde8-1387-4085-9f8b-c0308d7bae13,a768bce3-8850-411d-a6e0-d1b7ad40ca8b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1970,FUNCTIONING,ACTIVE,UNKNOWN,NO,NOT_APPLICABLE,BUILD_IN,BUILD_IN,,,iaculis,,
1101c8e3-925a-44c1-bd9d-7341a21c773a,8a1d3393-59dc-45d7-8803-7da9a4a9e059,3826e2e3-878d-4afb-a4f6-2f1b5e0be627,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1960,UNSERVICEABLE,ACTIVE,NO,UNKNOWN,NO,NO_GAUGE,NO_RTM,,,rhoncus,,
14163f8c-511b-423f-bb21-fbfa52fc2247,a51cd879-b5ce-4b9d-a26d-84e388f043d4,22545018-a964-41f6-8da2-4e0b960ac30c,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1973,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,NO,NO_GAUGE,BUILD_IN,,,ac leo,,
126933c3-f9ef-4609-ab1a-684838a2b25c,9db071d8-636a-4da7-aa1b-48e05234cfab,48115d36-11fd-436c-a1c3-3e25ed18990a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1980,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED,,,eget orci,,
2f2bc837-0c8e-4103-9e10-39fa2e2e6bdf,24eab4c4-c61c-4f36-81bc-f0094f99d38c,512ff9c9-452a-40ab-bb2d-39886b87196b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1961,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,YES,BUILD_IN,PAIRED,,,convallis nunc,,
33d3841d-3655-427b-bc06-21593a84599d,b85ee67f-39f6-4c9c-85f8-445721e61bd2,7674001c-5526-4b62-a91a-ea0e348d9053,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1961,FUNCTIONING,ACTIVE,YES,UNKNOWN,YES,PAIRED,NO_RTM,,,risus auctor,,
17429b81-2263-45d5-99b9-84bbeb6f171f,555cfb33-f20a-42aa-a38d-82dbc18403ef,622fa5a0-2619-4abb-816b-b85fc31408c6,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1988,AWAITING_REPAIR,NOT_IN_USE,NOT_APPLICABLE,NO,NO,NO_GAUGE,NO_RTM,,,amet,,
b0bed36c-b403-4fae-b4e7-1e7557e02aa7,c0b37865-3cc1-4eb1-b7ff-0f2b965f1b3b,512ff9c9-452a-40ab-bb2d-39886b87196b,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1953,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,NO,YES,NO,BUILD_IN,PAIRED,,,nulla,,
3cf2a4c7-7f9c-4e50-a54b-54c4a2b5dfcb,f8856af8-f836-444c-a60e-3158b6aa9356,243d3549-a335-4d05-9651-95722026a7ac,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1958,FUNCTIONING,ACTIVE,NO,NO,NOT_APPLICABLE,NO_GAUGE,NO_RTM,,,erat curabitur,,
55a808a7-c3f2-4edc-8fd1-08117900033b,c78b80e6-9257-4313-955b-2b6e01e547b5,526f5f54-896e-4904-a84a-a511a09b863c,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1979,UNSERVICEABLE,NOT_IN_USE,NOT_APPLICABLE,YES,YES,PAIRED,BUILD_IN,,,in,,
ded6caff-26da-4964-a698-771e5fe9f038,fa664b2f-d4a9-495d-a2a9-803bd469c981,00c21d31-5881-41ea-8396-16bf39c7ec4a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1969,FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN,,,nulla,,
dce98923-e22f-4c2c-8f03-9db8c953f887,411ab1da-7abd-4b2b-be2c-712d9308f6ed,3d022b19-6f26-4597-9ced-692e3e23fe67,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2016,FUNCTIONING,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,NO,BUILD_IN,BUILD_IN,,,hac habitasse platea,,
80d89f36-98c7-415d-bfd2-95a64b6e191f,9cc52d24-7d90-423c-b4b6-65e8da1bdaa5,e353f12c-1deb-4e34-99d9-ca11e863a2dc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2017,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,PAIRED,,,ut suscipit a,,
bf9edbbe-c143-4efe-a825-97a731137e8e,508e5a7a-7254-4ebb-9496-9db77b0dbfb2,fd913428-d3fa-4d0d-84ea-f756be4b650f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1976,AWAITING_REPAIR,NOT_IN_USE,YES,NO,YES,BUILD_IN,NO_RTM,,,in consequat,,
601228f0-ec7f-4e85-beef-42bb71b51ac1,aab12b9f-b05a-4534-99a0-dbe52cf8ecff,c90b4b66-6cdf-4356-b681-81d35a1701b6,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1966,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED,,,accumsan odio curabitur,,
4e469302-cb4b-4da3-a58b-78f3ca243556,0ee749b1-b1f2-444c-8757-f993176b09a0,8006e16c-6baf-4e31-beca-21a17abae8f6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1973,AWAITING_REPAIR,ACTIVE,NO,NO,NO,NO_GAUGE,BUILD_IN,,,rhoncus dui,,
7e47d395-50f6-4a3d-8d4d-84e0919596d6,bb133db2-3bbc-42df-b648-866eaddf5105,34197568-7bc5-47fe-8eb6-251eac351baf,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2010,AWAITING_REPAIR,NOT_IN_USE,YES,NO,YES,NO_GAUGE,PAIRED,,,fringilla rhoncus,,
ee685e3e-9b2d-493e-8162-bfa1711cf836,abe2a0ee-0915-400e-baf0-83088c7f08ce,5469a033-e4d9-44da-8b75-96e414b7a125,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1977,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NO,NO_GAUGE,BUILD_IN,,,morbi ut,,
ee0b5ec1-77e5-4a5a-b3ae-8cec597a11b5,bb133db2-3bbc-42df-b648-866eaddf5105,9176360b-32dc-41d5-ba46-440ea11f1daa,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1999,AWAITING_REPAIR,NOT_IN_USE,YES,YES,UNKNOWN,PAIRED,BUILD_IN,,,velit,,
73834b90-d537-42e9-9905-a8d301b5389b,ebf486ca-f580-41df-bc01-0a4b5e61ba2c,b24f1d60-5343-49db-a32c-ebaaff3e0a69,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1974,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,YES,YES,BUILD_IN,BUILD_IN,,,nec nisi volutpat,,
18fdfe5a-661f-4186-b9fd-08d4fdaeed60,357ea473-93f9-4c1f-923c-5f74c0fee601,caf5b666-1411-4e29-ae74-2e239d275df1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1962,FUNCTIONING,NOT_IN_USE,YES,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM,,,massa,,
0b31b7fd-e7e7-4286-8ae3-13b00c38c8c5,bc070897-956c-4011-b038-b9ccf624fbda,247ed002-b403-467d-88eb-2b2a72aa0c6d,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1972,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,NO_RTM,,,ultrices libero,,
7940feb7-6b09-4c5d-9303-3779272d914c,c3a5980e-e9ba-4bf6-a725-c2e2318e912a,afa4dec7-bf81-4285-9e4a-6cd7a60f744c,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2001,UNSERVICEABLE,ACTIVE,YES,NO,UNKNOWN,PAIRED,PAIRED,,,sapien cum sociis,,
d143649f-5724-4677-865a-d9238552f260,82cd598e-72a2-4531-9f20-8388f36f84d1,c960feb7-e30b-4cac-8bec-891dbd9cf7f1,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2011,UNSERVICEABLE,ACTIVE,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN,,,sapien arcu,,
9500e5f4-061f-4a8f-809f-461a076731df,81fc0f2e-f60f-4228-abed-ba81a5be97f7,6ee821c3-b016-4157-8b32-ac2e03d20758,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1996,UNSERVICEABLE,ACTIVE,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN,,,magnis dis,,
42c5ae32-cada-4ddb-bea8-55e082e25f41,ec91196d-ee29-47a3-b4b2-522bc0734184,3f7025c2-4a7d-420f-9433-c4d8459b0264,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1994,AWAITING_REPAIR,NOT_IN_USE,UNKNOWN,NO,YES,BUILD_IN,PAIRED,,,ultrices,,
032f9009-5e0c-46ae-a4ca-0d05739e913b,c78ebb22-380d-4022-b7c4-83c4d71e9271,5c1dce0f-3253-4a20-9225-6f9399079640,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1987,AWAITING_REPAIR,ACTIVE,UNKNOWN,YES,NOT_APPLICABLE,PAIRED,BUILD_IN,,,interdum eu,,
e94d6795-cc6e-423d-ba95-525bbb53f6bc,707c4163-a896-4a61-b8d6-7d660c04c5c6,f1748eff-c8a6-402d-a718-93d3f4f3901a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1977,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,UNKNOWN,YES,YES,PAIRED,NO_RTM,,,lectus,,
fd065966-7a7a-4dec-95ec-09f4965c2a8e,7618f5f4-54d0-491a-b1f7-fa8897438180,4b7f2916-f6eb-4f0b-a9ea-586f6c683352,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1982,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,UNKNOWN,YES,BUILD_IN,NO_RTM,,,curabitur in,,
154ca8b8-6917-451f-9515-21854e3d46a2,4ed4fa2a-80df-4680-9ec8-3a6291c32693,ad626cf4-e735-4cd7-aeb5-ff9d1f33d907,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1980,FUNCTIONING,ACTIVE,NO,NO,NOT_APPLICABLE,PAIRED,NO_RTM,,,fermentum justo nec,,
c6a37c5c-b510-4a0d-aa15-885d5509e4f3,f1404b28-5907-4fd2-899f-e110b6aba234,3d2da9f3-d20a-4f0b-9670-0a87aa5bb867,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1962,AWAITING_REPAIR,NOT_IN_USE,NOT_APPLICABLE,NO,YES,PAIRED,NO_RTM,,,lorem vitae mattis,,
c8aaadc3-a677-48d2-bdbd-fcd058777bb1,16455ed4-2dad-401d-ad94-1fbab7a11afa,1c24ebc2-2d61-4b93-9b52-974b8093baf8,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1993,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,NOT_APPLICABLE,PAIRED,PAIRED,,,primis,,
89804eaf-4d1b-4473-81c6-ee5995852caf,2f2c7f3a-c299-456c-8e4c-0ac37a96e934,a34b3dec-01ca-4dca-895c-2c0770e71a0c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2015,FUNCTIONING,NOT_IN_USE,NO,NO,UNKNOWN,BUILD_IN,NO_RTM,,,curae,,
404d38ff-6d88-4f44-9a0a-c98e4170952f,748d966d-3b93-4846-b4d5-c3e08f5ce64e,ab317584-cac7-4f51-9309-b5936cbb926e,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2001,UNSERVICEABLE,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,YES,BUILD_IN,NO_RTM,,,ultrices posuere,,
c371496d-2e21-4fe7-b96d-1a482afd557f,56a15bbc-9524-4482-9fe3-a6b233816dc7,c99f5a00-5e26-43df-9daf-74a67da25ac0,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1967,AWAITING_REPAIR,NOT_IN_USE,NOT_APPLICABLE,NO,UNKNOWN,BUILD_IN,PAIRED,,,donec odio,,
d5ec8367-435f-421e-a979-acc50d59127c,0dea5790-e8f4-4e05-ad89-8f70699feee1,f33baa1e-79ab-4592-92fe-1566c87735b1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1992,FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,UNKNOWN,BUILD_IN,BUILD_IN,,,ut nulla,,
bc153b0e-9e9d-4f0a-b34d-67be5860ca19,1eb6edbb-d028-4eb8-8fe0-fd674f1aa3bd,622fa5a0-2619-4abb-816b-b85fc31408c6,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2016,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,YES,NO_GAUGE,PAIRED,,,ante ipsum primis,,
077e73ec-67ff-4dec-b6ce-a0e9c2d945e9,2ee2342c-8095-4e22-b448-631f3d70e8f7,11d6c295-a109-4453-8ef1-fccb02ece3f2,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2009,UNSERVICEABLE,NOT_IN_USE,YES,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,BUILD_IN,,,ornare consequat,,
2c998e93-6ced-4438-8a9d-ccf1eedd292f,3aa5c8ed-a671-4db6-99c1-649d89cd2c44,fd913428-d3fa-4d0d-84ea-f756be4b650f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2012,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,YES,NO,PAIRED,PAIRED,,,quam turpis adipiscing,,
48ced4a2-9bdb-4132-ad6c-905261b84b10,f2eb5391-262d-47d6-a59d-c918e0a1223d,30afca53-5b43-470b-85fa-0d7c65bae017,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1991,FUNCTIONING,NOT_IN_USE,NO,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,NO_RTM,,,morbi porttitor,,
c59bb68e-59f9-4f88-807a-90d7601df042,987d2248-6100-4228-a4e5-7ed39616016b,3143f747-3141-407a-9121-0b17fe66efa5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1960,UNSERVICEABLE,NOT_IN_USE,NO,YES,NO,PAIRED,BUILD_IN,,,ac nulla,,
893caecc-7de1-4f89-b017-194b3fb4835d,3dd4d4b8-a66e-4c9e-a60d-670213d934bd,76ae4c4e-502e-4ac4-a64c-6280ebcdb9f3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1971,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN,,,id,,
764bef65-5157-4b5a-9e64-35924dc9915f,c51ab714-d240-4256-85c3-de7e37c4970a,4b7f2916-f6eb-4f0b-a9ea-586f6c683352,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1962,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NO,UNKNOWN,NO,NO_GAUGE,NO_RTM,,,volutpat sapien,,
55a8776f-4e4e-401a-9d2c-77c5b390912b,cd7146f3-1c43-4892-825a-fade77caea30,d6128763-2bd7-4573-bbb2-bfaa875eab9f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2001,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,YES,PAIRED,PAIRED,,,duis ac,,
e502a649-ec2b-47a2-b244-8284a2f326ee,00222dd1-dc14-4696-8357-b1a9fc86f336,01be0e21-539d-4863-a07f-d2f7fe3f5103,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1952,UNSERVICEABLE,NOT_IN_USE,YES,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED,,,turpis donec,,
95506d77-8f01-4ef1-9510-af9938ac9fbd,742c4f1c-e163-47a4-9dff-b82dd940ef03,c4cb2cc9-1364-4d2f-8738-a5f0f9cfe4ef,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1968,FUNCTIONING,NOT_IN_USE,YES,YES,YES,PAIRED,BUILD_IN,,,quis,,
ad2680b4-4047-4d33-a366-2103b195d223,fa94387d-4ea1-4357-a6aa-459df479f8e8,c0384c92-bece-4027-b2e3-f3330fcbd6a4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1988,FUNCTIONING,ACTIVE,YES,YES,UNKNOWN,BUILD_IN,NO_RTM,,,ac diam,,
f139e745-c5f0-4c12-90c0-84ef94244f2d,6f59f2df-ab26-4211-977f-6766c4244c5c,03571ea5-eec1-471b-b89b-3b7270478de7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1985,UNSERVICEABLE,NOT_IN_USE,YES,UNKNOWN,UNKNOWN,PAIRED,PAIRED,,,arcu sed,,
3c84bd84-7b2f-4388-b359-de5afbdafff2,fba556be-c862-4243-86cf-e51008568979,bebad849-b74e-4f66-8888-7c2f41b8e8d1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1975,FUNCTIONING,ACTIVE,YES,UNKNOWN,YES,BUILD_IN,BUILD_IN,,,pellentesque quisque porta,,
40776298-8dfd-4a3f-bf4c-abb334a5c1f3,a79c4806-0568-41aa-bb0a-e1b3e8872fdc,c0384c92-bece-4027-b2e3-f3330fcbd6a4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1950,AWAITING_REPAIR,ACTIVE,YES,UNKNOWN,YES,NO_GAUGE,BUILD_IN,,,elit proin,,
079253b0-a980-4133-bb8a-cf869757e68c,5d95fde4-5105-4866-b1a9-ea3fab3bdd9c,c0384c92-bece-4027-b2e3-f3330fcbd6a4,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1973,AWAITING_REPAIR,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,,,tincidunt lacus at,,
7e655a1b-b218-4736-8769-cc2cdd1af5f1,0bf4650c-a26c-43c9-9fdd-cb411838a820,8585b112-9be1-4e99-8ee9-6d988d95cffd,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1958,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,NO,NO_GAUGE,PAIRED,,,porttitor lacus,,
966490de-0e5f-44f8-9cea-5a0233c8e5ce,a98aaaa0-3391-4dc2-81d2-af22807c8bac,a58aaa4b-be51-44d7-b426-02f9fcfaf605,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1995,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,NO_RTM,,,nulla mollis,,
221b11db-a538-4f80-b8cc-c580e60c24b7,1ffe052a-3da5-448d-8a60-fabcd968fbc8,f1748eff-c8a6-402d-a718-93d3f4f3901a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1974,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,NO,PAIRED,BUILD_IN,,,sapien iaculis,,
b8a6f7be-23bf-44b8-9578-a54f20b843de,2f47edb9-e4ba-4fcd-979b-072c0364cfce,ed4e00e8-5fb5-43eb-b467-4c75721a5f45,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1974,AWAITING_REPAIR,NOT_IN_USE,YES,NO,NOT_APPLICABLE,NO_GAUGE,PAIRED,,,duis bibendum felis,,
eba954e5-b5bc-46f6-8521-52f6a5ea3705,d6bc2111-bbe3-4b57-9390-a0ff00a3b6aa,11d6c295-a109-4453-8ef1-fccb02ece3f2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1980,UNSERVICEABLE,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,BUILD_IN,,,morbi sem,,
cd8c8be7-d14b-4145-a86f-50fc66878135,02a89d25-039e-47f0-9929-17b181b40c86,2a89ecda-d9f9-4787-9c16-638eace77399,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2009,UNSERVICEABLE,NOT_IN_USE,NO,UNKNOWN,UNKNOWN,PAIRED,NO_RTM,,,nisl,,
9f10fb36-611c-4715-a3b0-90f04fdaf85b,8872250f-2b42-4160-b9a5-7ffab6edb419,a9a5b1c7-794a-48eb-a696-83df01eca493,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1995,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,YES,YES,UNKNOWN,NO_GAUGE,NO_RTM,,,pretium nisl,,
a165fb4e-8ac3-4807-b96c-f65b2630ee62,aa32fe56-e19d-4e91-8306-d6d6c83428a6,969dd5f3-12f0-4550-855b-0cfde6b73cc3,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1980,FUNCTIONING,NOT_IN_USE,NO,NOT_APPLICABLE,YES,PAIRED,BUILD_IN,,,sapien sapien,,
bfc2b80f-ac58-4a4b-ad3f-138dc404dc81,688413ee-81e4-424a-bac0-47ef39a97bec,7ef7e2fa-641b-4917-bd74-1621f1f1364f,dce17f2e-af3e-40ad-8e00-3496adef44c3,,2000,UNSERVICEABLE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,UNKNOWN,BUILD_IN,BUILD_IN,,,porta volutpat,,
171504e6-7834-4d2e-97c5-e0223419ce93,33238384-db9a-4b02-af73-6b8078d1940e,2974f721-e284-40af-b515-b339759317d4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1981,UNSERVICEABLE,ACTIVE,NO,NOT_APPLICABLE,UNKNOWN,PAIRED,NO_RTM,,,proin at,,
aa76d7fa-f915-4868-a1c1-51752a79fce3,9d695e2f-ee40-4ebe-a591-6c06af467c7b,bed54627-12f6-4c8e-8616-7364b56035bc,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1969,AWAITING_REPAIR,ACTIVE,UNKNOWN,UNKNOWN,YES,NO_GAUGE,BUILD_IN,,,duis consequat dui,,
86ca9509-12d7-41e2-82f7-37516b903902,b4d7b1e2-1e24-4006-8e65-e96780604801,87995237-7b9e-4ea5-bc62-c2f73183a7f3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,2004,FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED,,,faucibus orci luctus,,
c998ae71-c738-404a-ac33-625a34b888e3,2bc32f2f-3a62-4e78-ab41-426a2dfb46cc,b24f1d60-5343-49db-a32c-ebaaff3e0a69,dce17f2e-af3e-40ad-8e00-3496adef44c3,,1950,UNSERVICEABLE,ACTIVE,NO,NO,NO,NO_GAUGE,PAIRED,,,quis,,
d98c595e-1f09-480c-a62b-60cf8a06cf12,121477b1-3ed9-48c6-a1de-6a6a20b502a4,a03f898c-a77d-4a0a-97ad-0dba8a1bb203,10845cb9-d365-4aaa-badd-b4fa39c6a26a,,1972,AWAITING_REPAIR,NOT_IN_USE,UNKNOWN,NO,YES,BUILD_IN,PAIRED,,,volutpat sapien,,
