id,fromPqsCatalog,equipmentCode,type,model,manufacturer,energySource,dateOfPrequal,storageTemperature,maxOperatingTemp,minOperatingTemp,energyConsumption,holdoverTime,grossVolume,netVolume,visibleInCatalog,archived
ac25e6a4-5ce4-444e-806c-58c8d98f6988,false,10056-178,elit proin interdum,FK-70-sgbqn,"Smith, Balistreri and Reinger",NOT_APPLICABLE,2006,MINUS9,-4,12,9.18kW/day,61,71,82,true,true
9504138d-fc0e-4ae1-b863-b1657510497b,false,60512-1005,lacus at turpis,TZ-5387-ogpnh,Lind Group,ELECTRIC,1999,MINUS7,-5,0,9.09kW/day,43,6,51,true,false
ee396b9d-c8b6-4f4b-b2cd-cc3e73c0b76f,false,68703-002,tincidunt eget tempus,CX-276-wrac,Shanahan Inc,ELECTRIC,1992,MINUS2,45,-42,8.53kW/day,93,29,67,true,true
a5442a4b-e5f0-4a69-8d13-958f69c4aca7,false,59535-0111,metus arcu,NAFS-70-u,Jacobson Inc,ELECTRIC,1994,MINUS3,35,29,0.84kW/day,97,93,22,false,false
41404a3f-e23a-4348-a8ea-f596e9d73dc2,true,0228-2577,sollicitudin,XVEN-55-,"Stehr, Schulist and Aufderhar",ELECTRIC,1969,MINUS5,43,-26,8.54kW/day,78,13,69,false,true
90528cf9-ea38-4cea-bbf1-3291c0c2128c,true,0699-7021,elit proin interdum,QHRZC-96700-nvajo,Bailey-Von,ELECTRIC,1979,MINUS9,41,-3,3.27kW/day,86,78,17,true,false
631bb5fc-3446-4933-b966-94029d5a24d3,false,59148-006,libero quis,NWPEI-8-rvb,Abshire LLC,ELECTRIC,1993,MINUS18,-1,-12,2.53kW/day,64,13,35,true,true
a767b434-2880-4b73-adcf-ebc7e9edd31f,true,62802-115,maecenas ut massa,LD-5741-arn,Bartell-Kunze,GASOLINE,1961,MINUS15,6,-28,0.83kW/day,62,42,73,false,false
d618044d-8c9e-4f77-96b8-c85d68f10bba,true,0093-7442,eget rutrum,QEKO-623-icfw,Douglas and Sons,SOLAR,2015,MINUS13,50,33,5.17kW/day,70,37,83,false,true
30afd2de-7321-4d9f-b471-752ce2848e45,true,45963-635,augue vestibulum ante,AWZHN-5337-k,"Wolff, Cremin and Greenholt",SOLAR,1972,MINUS15,-39,8,2.46kW/day,79,51,72,false,false
c7d68304-85aa-496c-9ae1-7fe9ffb86f6c,true,55301-190,commodo,WJEL-1-wmryf,Fay Inc,GASOLINE,1958,MINUS3,-9,-19,7.42kW/day,14,13,87,true,true
925d1778-ec6c-4c30-ba08-9c18f03917ff,false,43538-950,non sodales,NTM-3835-,Lubowitz-Langosh,GASOLINE,1962,MINUS4,5,42,8.27kW/day,10,21,21,true,false
8c197f59-f4ad-48d6-98b4-1333c1705ed6,true,55315-211,in faucibus,EKMUS-4-uc,Sipes-Block,NOT_APPLICABLE,1999,MINUS6,25,-9,2.27kW/day,95,28,84,true,true
f79e0609-5d68-4539-b0bf-330096d51b05,true,0031-8719,platea dictumst maecenas,XLGKA-6-s,"Braun, Cummerata and Cummings",ELECTRIC,1985,MINUS6,37,6,0.79kW/day,53,11,37,true,false
66d5df47-4067-4dfc-980d-17f4b307ec3f,false,0173-0774,nulla,UV-398-tphd,Feil-O'Hara,SOLAR,2016,MINUS5,9,-3,5.46kW/day,88,72,57,true,true
d87d754c-a09d-43fe-8d1c-ad29a29c7492,true,68026-108,non ligula pellentesque,JEAMR-5-pque,Will-Gaylord,NOT_APPLICABLE,1975,MINUS8,-24,13,8.61kW/day,79,6,94,false,false
bd29e7b6-471b-4f03-8eaf-042f7727281c,false,61958-0802,lorem ipsum dolor,DJQT-94257-kcqir,Crooks Group,SOLAR,2008,MINUS13,-7,23,2.85kW/day,55,99,79,true,true
cecff6c6-3012-45b4-9621-56f879440677,true,41268-344,habitasse platea,ZES-14020-fosi,Yundt-Yost,SOLAR,1958,MINUS17,-4,-10,6.22kW/day,36,21,94,true,false
ef3a43d0-25aa-4303-8707-24d4cd1dd540,true,68093-7079,donec pharetra,CEDGF-5283-lbw,"Pfannerstill, Bartoletti and Dare",ELECTRIC,1976,MINUS18,17,-32,0.89kW/day,11,27,96,false,true
4d936842-191a-4fe6-987b-170d62a9090c,false,0517-4905,nulla ac,DXWY-98-gdtvz,Champlin LLC,ELECTRIC,2001,MINUS12,-19,2,3.12kW/day,60,82,52,true,false
b05e983c-96e8-4a77-b89c-6f4249a2cb90,false,53057-004,congue,XT-9-,Hills-Schneider,ELECTRIC,1951,MINUS16,-17,-24,7.40kW/day,61,2,8,true,true
fa05f30c-226c-42c0-9d1c-582741397e8a,false,64092-204,vestibulum velit,RQ-8-,Herman Inc,GASOLINE,1957,MINUS18,-3,46,8.30kW/day,3,46,24,false,false
1b93d9a0-935f-4a2b-91e2-c0fa464cb81c,true,59779-517,potenti nullam porttitor,PHU-1582-lb,"Ullrich, Jenkins and McGlynn",SOLAR,1965,MINUS19,-40,20,1.31kW/day,67,66,23,false,true
03bdea44-bfb1-4653-90b7-b81916997672,true,0143-9772,eget,VE-1318-hz,Turner Inc,NOT_APPLICABLE,1958,MINUS17,11,-48,1.79kW/day,92,7,1,true,false
75afeace-fff4-43fa-b16e-1ba769e5e9c2,true,51523-103,molestie,JMVP-1-nz,Crooks Inc,GASOLINE,1951,MINUS13,39,-1,5.01kW/day,18,79,25,false,true
c24b3c59-4928-4d2e-b53a-33b5c29a76ee,false,58232-4001,varius,TJ-18-cfspi,"Christiansen, Mraz and Grant",SOLAR,1997,MINUS16,-23,-16,9.77kW/day,1,31,78,false,false
2454e49e-2043-4f81-b717-db250f064e57,false,65841-046,elit,WIJ-7-kts,McLaughlin-Hirthe,SOLAR,1975,MINUS16,46,35,5.88kW/day,38,41,100,true,true
cd0d399d-3db8-42ac-9c81-fd4688de7a84,false,0496-0755,sociis,SP-04849-oqyw,Kuhic-Schiller,NOT_APPLICABLE,1960,MINUS15,-21,-5,5.68kW/day,14,11,99,true,false
65410f3d-22f0-4d6c-abe1-39a85cd72ab2,true,54868-4751,dis parturient,OS-3-w,Heathcote-Lowe,GASOLINE,1958,MINUS20,17,-30,9.98kW/day,28,96,13,true,true
21c76925-13da-46b2-a7b2-3f161a1a0541,true,0378-1133,pulvinar,DXFA-160-dafh,Rosenbaum-Koepp,GASOLINE,1963,MINUS7,42,-46,5.85kW/day,50,46,53,false,false
91d61fed-2053-4c70-9fda-8ab77bd89358,false,51346-110,posuere cubilia,ATUOC-59-q,"Murphy, Jacobs and Towne",NOT_APPLICABLE,2009,MINUS12,49,2,5.46kW/day,57,17,39,false,true
607b2131-4ff3-41d9-bd87-c75da3f05a2f,true,55154-6960,turpis,GILCW-7-uj,Fadel Group,SOLAR,2010,MINUS7,-1,3,9.52kW/day,43,52,80,false,false
4a8ea6f1-9e80-4d90-83ad-a12c6c1785bb,true,63187-058,sodales scelerisque mauris,GCT-97382-x,Lynch and Sons,SOLAR,2001,MINUS5,16,-39,6.87kW/day,67,79,21,false,true
26abafbe-7c59-4bbc-9466-840b484a29a8,false,68387-802,orci mauris lacinia,JA-2448-gql,"Hessel, Miller and Dibbert",ELECTRIC,1991,MINUS11,40,1,7.76kW/day,98,30,71,false,false
e643f32e-fa93-4f03-b28b-d147a59be10f,false,0832-1219,ante,GXB-8-gakmr,"Hintz, Mante and Jacobi",GASOLINE,2000,MINUS5,9,24,7.60kW/day,51,86,49,true,true
a7783e75-dda3-4733-b462-093dadf10838,false,65597-101,libero rutrum,SLO-37374-qjxw,Upton-Bosco,NOT_APPLICABLE,1970,MINUS15,-23,-45,1.40kW/day,52,41,90,true,false
18121733-bb23-49df-890e-de98a0145614,false,42507-321,donec dapibus duis,FQP-58-,"Kunde, Pfannerstill and Stark",NOT_APPLICABLE,2007,MINUS14,-24,50,4.05kW/day,84,31,63,true,true
831ec161-0f94-4658-aef3-0ff95df5b782,true,49884-727,pede,PVWG-69696-e,Rath-Botsford,GASOLINE,1972,MINUS6,24,29,0.75kW/day,40,13,32,true,false
e6272af4-84fb-4fab-a5d8-79edf116e488,false,42507-295,justo,ASX-34630-up,"Harvey, Gusikowski and Keeling",ELECTRIC,2005,MINUS1,21,-29,7.95kW/day,4,57,83,true,true
8b494a53-159a-4a68-a151-3c391a111c62,true,66472-038,ipsum,GLA-3-u,"Williamson, D'Amore and Koch",SOLAR,1986,MINUS17,26,19,7.70kW/day,21,74,66,true,false
06e21b5b-16c7-4963-8720-dc541eefddff,true,68462-243,porttitor,BL-78-n,Abbott LLC,ELECTRIC,2013,MINUS20,27,-13,8.09kW/day,12,30,94,true,true
7f097553-2168-4937-af31-6f6e979d95c1,true,68084-723,amet cursus,WOH-8386-,Hahn and Sons,SOLAR,1988,MINUS6,17,-27,4.75kW/day,99,86,78,true,false
a355670a-dd87-45f1-9c7c-171c075a0a21,true,47682-225,dis,GQIZ-7852-ns,Zemlak-Muller,ELECTRIC,1954,MINUS9,29,26,6.12kW/day,46,84,32,true,true
d15ee097-6caf-45cf-becf-a33b9b3df5c0,false,60760-551,adipiscing,AX-3934-kha,Schmidt Group,NOT_APPLICABLE,1960,MINUS18,10,-32,9.48kW/day,70,57,68,false,false
3c9840be-8b1a-4d5c-9a8a-413c7720fff2,true,0220-9023,neque duis bibendum,ID-90-qew,Mertz and Sons,SOLAR,1950,MINUS20,-41,18,1.10kW/day,85,28,3,true,true
2505f99f-38fd-43cf-a871-a334d9a1e1f9,false,50436-4500,interdum,TDXUZ-5-,Crooks Inc,ELECTRIC,1994,MINUS8,-48,-9,8.53kW/day,4,82,49,false,false
835127f2-abaf-49fb-b78d-ce4ced275291,true,54569-3828,morbi,XKN-4-,Pfeffer-Lind,ELECTRIC,2012,MINUS5,30,-14,0.78kW/day,94,90,41,false,true
5cbd9e7d-fba5-4a29-9567-100dba672f30,true,10096-0214,nulla,DIQA-56-bjql,Schinner-Schaden,ELECTRIC,2002,MINUS11,-27,3,3.70kW/day,12,37,72,false,false
12befcbd-88f3-468c-8aba-1a7918fede1c,false,68151-5230,sit,KGS-9641-vsfcj,Nader LLC,ELECTRIC,1967,MINUS10,-26,39,4.46kW/day,59,69,41,false,true
8f5f799e-63ad-4599-aad3-c69f577419c5,true,49999-609,nulla integer,EZHX-0-qr,"Muller, Abbott and Gulgowski",NOT_APPLICABLE,1976,MINUS20,-26,-45,6.82kW/day,40,13,49,false,false
3d158cb0-2a2c-4676-8e7f-56f78c4dd7bd,true,10685-537,in,PE-4-,Christiansen-Hansen,SOLAR,1959,MINUS6,-36,-1,9.49kW/day,6,98,67,true,true
f83b3ed5-0371-4748-8b4f-2fc9ccbcb917,true,64092-020,tortor,GZ-94896-kjh,Borer and Sons,ELECTRIC,1995,MINUS9,-39,12,1.00kW/day,11,84,74,false,false
84df3647-8623-4cbf-821d-165d3c1282c7,false,0591-3214,ultrices,DF-0422-,Bode Inc,ELECTRIC,1969,MINUS14,48,-34,3.50kW/day,77,9,14,false,true
d137c966-c380-4f09-8d1a-f15370ea902e,true,53991-001,malesuada,NQ-1618-e,"Mertz, Collins and Hauck",NOT_APPLICABLE,1972,MINUS12,-37,-15,4.58kW/day,67,92,66,true,false
8a2f55f8-7b9b-4caa-ac2b-cb9873f2d4fd,false,53942-210,donec,LFR-2962-oltpu,"Kessler, Krajcik and Skiles",NOT_APPLICABLE,2014,MINUS16,7,17,2.12kW/day,39,66,3,false,true
b438b3be-71f9-4b67-8317-d5949900355c,true,53746-188,cras pellentesque volutpat,FUWZ-66470-,"Koss, Wiza and Marquardt",GASOLINE,1981,MINUS8,-37,27,8.00kW/day,31,16,16,true,false
2ae24f69-0591-4de8-822b-28d1b2b60b5b,true,68084-314,eget,GXC-9162-dcs,"Ruecker, Adams and Connelly",NOT_APPLICABLE,2011,MINUS17,-32,-13,2.33kW/day,94,88,35,true,true
7a06e857-3953-413f-aad2-71f355618819,true,10526-001,nulla neque,ZQSX-2315-wl,Fay Group,GASOLINE,2001,MINUS11,-1,18,7.37kW/day,26,64,93,true,false
df63e24b-e222-4510-a120-9ae0896f9373,true,0615-5647,orci,TU-53-,Hackett Inc,ELECTRIC,1977,MINUS7,39,0,9.70kW/day,21,24,46,true,true
f7dab925-f5e4-4d6c-8a1d-8d4830abba9b,true,24385-517,sem,NG-6-m,Borer LLC,NOT_APPLICABLE,1992,MINUS5,-23,5,5.16kW/day,66,29,8,true,false
3dfa6dd9-5d56-4af5-af4c-3e53967ea0bc,false,54868-3742,sed,EBJW-5-rmie,Barrows Group,SOLAR,1956,MINUS6,-1,48,7.32kW/day,78,94,38,true,true
fa72363c-e418-4313-bceb-ff0157cc3a0a,true,47993-200,blandit lacinia erat,YIRHD-3838-,"D'Amore, Anderson and Schmidt",GASOLINE,2014,MINUS11,-15,-49,9.71kW/day,65,24,73,true,false
ea765b57-3dcc-4077-945d-61e6905618bc,true,54868-5707,sapien dignissim vestibulum,WSFBC-882-ibwc,Morissette-Lowe,GASOLINE,1974,MINUS5,-35,-24,0.97kW/day,4,13,66,false,true
c1f01b65-3033-4329-b606-16c9c7dd55b0,true,23155-037,bibendum,JPAMC-37-hm,Auer Group,ELECTRIC,2012,MINUS15,14,36,6.27kW/day,0,78,13,false,false
eae6e04e-b050-4318-9a53-fc3ce1f84264,false,59469-170,libero,MGZT-97-uho,Thiel-McGlynn,GASOLINE,1996,MINUS2,-25,-18,0.80kW/day,32,68,88,true,true
f9ea5bc0-5458-4918-adb8-7e6dcb70ce80,false,49967-800,convallis nunc proin,ZRB-59-pgv,"Bartell, Hermann and Schultz",SOLAR,1968,MINUS18,-48,39,7.20kW/day,7,39,82,true,false
da084acb-677f-477b-80e8-2e15511e72a2,false,43857-0212,varius integer,CZ-45-lbci,O'Keefe and Sons,GASOLINE,1970,MINUS1,50,27,8.18kW/day,5,22,53,false,true
679211a7-f5dc-41c7-95da-9212a3483eb2,false,41520-458,interdum mauris non,GTE-68-z,Stracke LLC,SOLAR,1990,MINUS11,26,24,7.46kW/day,71,66,40,false,false
e7ba9a6f-155d-4383-b446-b873afdb957c,false,54868-6041,sit amet,NWJO-9916-tl,Funk-Kling,ELECTRIC,1999,MINUS5,46,18,7.85kW/day,24,38,46,false,true
3a0a5227-2e62-408e-aeb4-468b33de3e17,true,43378-105,at,ZY-99536-xy,Krajcik LLC,GASOLINE,1982,MINUS4,25,42,8.25kW/day,39,77,77,true,false
50b0ce25-bff7-448d-8123-c1649564c4e8,true,0054-4604,proin,CU-8-zg,Bogisich Group,ELECTRIC,1992,MINUS14,15,-35,1.59kW/day,30,43,42,true,true
4b715338-cf1d-4311-82a8-cc4ce13bd36f,true,49852-202,potenti cras,OGMJH-95-lpg,Schaden-Reichert,ELECTRIC,1980,MINUS4,-11,37,9.38kW/day,94,96,61,false,false
861edd6c-a8d1-41df-a1e5-7d810b8c9281,true,64980-195,curae donec pharetra,LKGYV-8-,Rodriguez-Champlin,ELECTRIC,1975,MINUS1,21,20,8.18kW/day,47,68,18,false,true
674df3a2-23e3-44e6-a5dc-aa2b4ef33d69,false,42211-204,vehicula condimentum,TXZG-19699-seci,"Daugherty, Homenick and Wyman",GASOLINE,1979,MINUS12,49,2,5.02kW/day,93,66,66,false,false
25c7dfdc-0ce1-42d6-b8cc-ece0e1ed03f6,false,64117-250,odio,OD-63022-us,"Kuhn, Frami and Armstrong",NOT_APPLICABLE,1950,MINUS14,-21,34,8.66kW/day,76,25,32,false,true
3cdb6b52-98f3-4e36-ba7d-fb21bcbd6710,true,44577-623,a,FPZ-8830-jdu,"Wehner, Kuvalis and O'Reilly",ELECTRIC,1956,MINUS1,-32,2,7.49kW/day,86,62,41,true,false
61f857b5-1241-480e-8421-c0fc77dc4d48,false,16590-832,condimentum neque,HKB-48103-scy,Schimmel-Roberts,NOT_APPLICABLE,1983,MINUS11,-18,-42,0.55kW/day,65,26,37,false,true
844ce13b-c805-4c65-ba19-5eff93430a4c,false,55714-4473,consectetuer,PR-00280-ytbv,Parisian and Sons,SOLAR,2004,MINUS13,-43,43,2.32kW/day,22,77,21,false,false
97d032e7-a69e-432f-af96-4bb75e41348b,true,0555-0860,non,ZWMD-717-,Quigley LLC,SOLAR,1950,MINUS11,-45,-32,6.48kW/day,90,20,87,true,true
510595e9-1c1a-4cb0-8a56-2b627f5332f5,true,75847-1501,nisl,XW-3321-uiev,Heathcote-Kuhic,NOT_APPLICABLE,2017,MINUS12,49,-32,0.90kW/day,32,75,13,true,false
d98dd553-33b5-49eb-a974-c6171a5d71a8,true,16110-035,nulla,QKHD-9812-jad,"Jacobs, Daniel and Haley",NOT_APPLICABLE,2003,MINUS16,17,30,5.32kW/day,49,100,46,false,true
b7e437ab-8c94-46cd-9822-9ee34f754c22,true,68788-9791,cubilia,PHWVN-293-ydj,Morissette-Ruecker,GASOLINE,2005,MINUS12,-3,-38,6.78kW/day,70,20,7,true,false
4fddccc4-0af0-4bfd-9205-64989be8c532,true,13668-014,augue a suscipit,QTU-26561-quyk,"Koch, Wintheiser and Raynor",NOT_APPLICABLE,1952,MINUS16,-27,10,9.05kW/day,35,34,77,false,true
7ad0dba5-971e-4627-b739-f8ce50061c52,false,55154-5477,rutrum neque,FSGTC-3297-tcx,"Schuppe, Bartell and Eichmann",NOT_APPLICABLE,2016,MINUS3,41,4,3.16kW/day,88,94,45,false,false
247004c3-6115-4a72-8f13-b846937511de,false,57237-044,sapien in sapien,CMUI-78-rf,Auer-Simonis,NOT_APPLICABLE,1971,MINUS17,-26,12,7.43kW/day,62,45,77,true,true
b78f7970-7954-4a92-b646-5133a505578d,false,16590-618,augue luctus,AFCN-72382-jwngi,Jakubowski and Sons,ELECTRIC,1979,MINUS7,0,15,7.95kW/day,37,48,20,false,false
df8ce9e3-04da-4e72-89c1-42d038ebcc62,true,41163-359,nulla nisl nunc,UTZGH-52-,"Lowe, Nikolaus and Langworth",NOT_APPLICABLE,1963,MINUS18,49,14,9.96kW/day,32,64,10,false,true
b385be41-eb14-4b8b-b4e0-4818be381587,false,57520-1111,sapien quis libero,XQC-43405-,"Dooley, Beier and Towne",SOLAR,2010,MINUS7,19,31,0.64kW/day,5,99,35,false,false
f2c9847a-992d-4e1d-aa0a-f59727bb987c,false,0093-7255,lacus morbi,EQLM-747-lgp,Lynch and Sons,GASOLINE,1963,MINUS5,-38,35,8.03kW/day,3,82,79,true,true
3d022b19-6f26-4597-9ced-692e3e23fe67,true,68084-450,vestibulum aliquet,HEI-4739-nlkh,Connelly LLC,SOLAR,2002,MINUS4,13,-14,1.84kW/day,66,100,37,false,false
2f12b86e-c6a6-48c9-950e-7a9399ede904,false,54868-6121,nec dui luctus,SYMLT-22-,"Nicolas, Ernser and Marvin",NOT_APPLICABLE,2002,MINUS16,-33,6,4.51kW/day,32,64,92,false,true
dd296cd0-4a58-40f0-9e7a-5433bd8efb88,true,36987-3032,enim lorem,DU-884-i,Wintheiser-Lind,SOLAR,1994,MINUS15,-10,-47,2.23kW/day,92,64,52,true,false
bddf3518-fd26-4d8d-9768-49e940d588b3,false,0168-0273,lorem ipsum dolor,HNV-144-figl,Hagenes-Stamm,GASOLINE,1988,MINUS18,0,13,8.52kW/day,67,54,27,false,true
58fccbe0-ca28-4591-9243-076c50298fd0,true,50436-6651,enim blandit mi,JAE-8924-ilhnz,Dietrich-Batz,SOLAR,2000,MINUS19,47,-15,5.60kW/day,34,53,58,true,false
a359636f-5e86-49ae-96ef-4f0ba6d92850,true,49349-028,fermentum justo,YKSJ-6-haqrx,Mohr-Ziemann,NOT_APPLICABLE,1967,MINUS7,13,13,4.71kW/day,23,32,25,true,true
6c63971d-e73a-4482-b5c3-e4454e9b7f69,false,0615-1325,lectus,PN-18741-xfy,"Ratke, Waters and Blanda",SOLAR,1982,MINUS1,-20,44,8.04kW/day,19,66,38,false,false
2876a0dd-f376-4fb1-88ed-f6470ac910f7,false,53033-004,ut volutpat sapien,NYK-541-yti,O'Conner and Sons,GASOLINE,1952,MINUS3,-18,50,0.68kW/day,90,11,37,true,true
141921c8-e5ed-46ef-83c6-1dd1e891562c,false,55312-430,faucibus accumsan odio,YXIVT-7431-ya,"Schneider, Oberbrunner and Bartell",GASOLINE,2013,MINUS10,31,-14,4.24kW/day,55,82,16,false,false
2585213b-664e-40ae-b967-5f43cb6f99ef,true,0904-2728,fermentum,QFMA-0585-,Halvorson and Sons,NOT_APPLICABLE,1954,MINUS5,-47,-28,2.34kW/day,39,6,10,true,true
aeb21a5e-9010-4b57-818b-3d848cb40c8b,true,65044-2308,facilisi,KRN-726-o,"Wolf, Mayert and Block",NOT_APPLICABLE,1988,MINUS18,-32,-40,3.00kW/day,64,2,80,false,false
d03fd4cd-186b-4766-83f1-675ec82e8a4f,true,10768-7085,et ultrices,RCPB-78-d,"Bode, Lindgren and Lindgren",GASOLINE,1982,MINUS9,-2,10,6.59kW/day,50,25,0,true,true
0787193f-027a-430f-88ce-b550bb2bd56a,true,62670-3755,congue risus,OCDM-00300-zlg,"Grady, Barton and Langworth",ELECTRIC,1962,MINUS12,-33,-14,4.95kW/day,84,26,9,false,false
a5f87ee3-5ef2-49e9-a729-96918d730b27,false,0407-2223,aenean fermentum,MCEPO-44882-ykf,Lueilwitz and Sons,GASOLINE,1998,MINUS18,50,9,7.94kW/day,53,63,61,false,true
9176360b-32dc-41d5-ba46-440ea11f1daa,false,0378-8115,in est risus,NCD-9-,Hermiston-DuBuque,NOT_APPLICABLE,1962,MINUS19,36,36,5.38kW/day,43,86,18,false,false
64d3d013-c7f7-44eb-bc3c-5358fc6428dd,true,52685-349,maecenas pulvinar,IXA-00-,Abernathy-Hansen,NOT_APPLICABLE,1987,MINUS15,35,-47,7.75kW/day,66,4,35,false,true
e7439689-cae1-4848-9f15-23c201c0e611,false,63629-4183,odio,ALFPK-5442-qm,"O'Hara, Kertzmann and McDermott",GASOLINE,1971,MINUS8,23,-2,6.72kW/day,79,94,1,false,false
7e921288-5701-44a4-b5ad-0d503ecc4be1,false,13548-638,at vulputate,VKSJ-46-ztplg,Schmitt-Satterfield,SOLAR,1951,MINUS18,-13,0,8.18kW/day,52,90,26,true,true
230e2a2d-2c13-425c-afe7-8e4d78db3c36,false,62011-0142,consectetuer,LFAO-4-yr,"Wiegand, Bartell and Schroeder",NOT_APPLICABLE,1980,MINUS17,31,-46,9.30kW/day,22,27,37,false,false
f498d03f-c43f-4326-9c51-a9cf5c18239c,true,51393-6988,hac,FBVY-1-ifn,"Bartell, Bosco and Reynolds",GASOLINE,2006,MINUS9,-44,40,3.29kW/day,80,52,94,false,true
856675c2-efc6-4c32-8fb7-babe1a3a4717,false,0703-1020,enim in,QSUYJ-4387-vhby,Bailey and Sons,SOLAR,1953,MINUS19,-15,47,1.60kW/day,37,40,61,false,false
a4f21a84-1bc3-4513-9d10-1a2f648eea8b,true,55154-5432,morbi a ipsum,EF-800-tgcwk,Prohaska LLC,GASOLINE,1956,MINUS9,-7,-30,2.74kW/day,84,53,10,false,true
374ef71c-694f-4987-971e-ef460df7862a,true,64064-105,dapibus duis at,JP-94-t,Heidenreich and Sons,SOLAR,1990,MINUS4,-14,-44,8.16kW/day,98,45,47,true,false
fc492405-29e1-42bd-ac01-84af36d41334,true,64980-151,bibendum,TG-03-ko,Mayer LLC,GASOLINE,1990,MINUS12,-34,-28,5.21kW/day,1,28,84,false,true
1f4a3e11-ca17-4f03-b8cf-c9b23eba5019,false,63941-626,lobortis ligula sit,WYF-0073-winyr,Zemlak Group,NOT_APPLICABLE,1990,MINUS17,48,-18,2.43kW/day,87,59,43,true,false
696a8488-4ca5-411e-92cd-e1a7d5743103,true,55714-2329,ultrices erat,ET-03170-ksqc,Ruecker-Sporer,GASOLINE,1963,MINUS12,-12,47,4.13kW/day,34,58,87,false,true
fea724ae-5c43-4d95-bf79-45932630f51f,true,68151-3569,lorem integer,HD-93199-ry,"Windler, Okuneva and Pagac",ELECTRIC,1993,MINUS6,-19,40,3.08kW/day,47,36,88,true,false
71e28bf5-ca42-45af-acda-d98c17540a82,false,37808-801,et ultrices,NMKZ-99-mz,"Wolf, Dickinson and Fadel",SOLAR,1977,MINUS16,-3,38,5.23kW/day,15,55,61,true,true
2c8c8e17-e996-48d1-95eb-53d4b0c254d0,true,36000-012,et magnis dis,RA-7739-qd,Okuneva LLC,NOT_APPLICABLE,1986,MINUS1,7,8,3.20kW/day,96,42,21,false,false
8b2efa06-962a-4483-b429-5fbcfd3e832e,true,49738-165,orci,YO-6837-pnh,Murray-Klocko,SOLAR,1995,MINUS4,-5,46,7.07kW/day,49,100,90,false,true
ff0d5578-5dab-4a6b-a5cb-f0b4c8775113,true,52125-570,vel pede,IRTKQ-70786-phx,"Rempel, Howell and Konopelski",SOLAR,1962,MINUS17,9,-44,2.50kW/day,75,83,56,true,false
d83f8922-2758-4c92-86fe-92bd4755c7c0,false,55319-131,luctus,OL-2-zikr,Spinka LLC,GASOLINE,1955,MINUS4,10,-28,1.22kW/day,45,95,87,true,true
8006e16c-6baf-4e31-beca-21a17abae8f6,false,37000-354,elementum in,ZFHT-38-xvhjc,"Kassulke, Mosciski and Block",ELECTRIC,1986,MINUS10,6,47,4.36kW/day,84,47,95,false,false
fd715731-ddc5-4aa5-b552-64a2e84fcdc2,true,49523-501,blandit,RMOGY-3-ukpoh,Weissnat LLC,ELECTRIC,2001,MINUS11,47,-16,6.58kW/day,23,69,99,false,true
6b5bbe39-140c-4d8c-b4ef-7638cf704fd8,false,59779-349,lacinia nisi,BN-0738-btgv,"Feest, Lang and Friesen",SOLAR,2007,MINUS14,39,18,4.35kW/day,64,52,83,false,false
d354579a-2114-4575-8281-804eab9f4877,false,69047-001,lacus purus,NU-5-lf,Jast Group,GASOLINE,1974,MINUS4,-29,8,3.93kW/day,83,44,53,true,true
ee547637-4bed-406c-b14f-e80b103bf308,false,43419-715,dignissim vestibulum vestibulum,QANYT-65-,Hyatt-Renner,SOLAR,1976,MINUS9,-19,-28,0.51kW/day,86,95,44,true,false
c65fd5ec-f577-45f6-89e2-8dc7c7e53f1a,true,49035-289,bibendum imperdiet,NYZ-8-teipz,"Nikolaus, Bradtke and Heller",GASOLINE,1991,MINUS13,3,-11,9.60kW/day,0,30,70,false,true
06d55be6-6378-446b-a8cf-ed680de917ce,true,54868-1704,interdum venenatis turpis,BPZM-0-b,Wilderman Inc,SOLAR,1959,MINUS2,33,-1,4.81kW/day,6,69,81,true,false
a78842fa-4458-4a7b-ab59-52031041753a,false,62011-0124,velit id,VCNU-88-,Reinger Inc,SOLAR,1988,MINUS1,46,2,2.05kW/day,72,88,86,false,true
4ef3ab6d-83bf-43a0-a1f0-7b1e972a5927,false,50436-3030,est,HSNLT-7-z,Koelpin-Hills,NOT_APPLICABLE,2011,MINUS8,-14,48,8.92kW/day,43,4,9,false,false
6080cf02-e3a4-4d79-9ede-06f77d99a333,true,68382-053,nibh in,UNM-42405-wl,"Becker, Steuber and Bauch",ELECTRIC,1978,MINUS6,33,28,3.76kW/day,57,82,81,false,true
d47d5a32-5e95-4b33-9af4-3cefbc145626,true,43913-405,condimentum,VN-2-vy,"Senger, Shields and Mitchell",ELECTRIC,1950,MINUS2,-41,-41,8.91kW/day,73,5,26,false,false
d236a15f-8cca-4596-bc43-a33b0a134d33,false,65044-2213,at nunc,HEC-876-rhzw,Wisoky-Turner,NOT_APPLICABLE,1982,MINUS10,-44,-12,5.05kW/day,19,61,40,false,true
caf0d3e9-44f7-412b-ae60-90c72b37d790,false,42549-599,fusce,ZGQB-94-,Hauck Group,SOLAR,2016,MINUS11,38,-47,7.19kW/day,0,65,46,false,false
cf36a6f1-94f9-49ef-9350-db08a0661494,false,35356-603,ut odio cras,KX-7-xvb,"Murphy, Robel and Reichel",ELECTRIC,1988,MINUS12,-50,-2,9.16kW/day,26,61,84,true,true
