id,facilityId,catalogItemId,programId,referenceName,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor
517002bf-f187-427b-b799-0874c8dbb7b3,234db196-1b7b-44b6-82c0-2060ca2428ee,dc04074b-2d2f-4885-86ca-117b9ecd3ce4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lacinia nisi,2014,FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN
6e49c266-7db0-4582-bf77-76474dec8711,26bd5d4f-1f1d-4d9d-aa37-cb1162542cb0,7a7dd5a6-64b9-48d7-82bc-14c3cc20cd6d,dce17f2e-af3e-40ad-8e00-3496adef44c3,placerat,1970,NON_FUNCTIONING,NOT_IN_USE,YES,UNKNOWN,NOT_APPLICABLE,PAIRED,BUILD_IN
c0c2a3e8-61c3-4e36-ba28-6bfaeef1671c,af335fe8-3139-4fd9-8766-0027f69cbbf4,23e1de00-a418-4cee-81fa-d8545b1941eb,dce17f2e-af3e-40ad-8e00-3496adef44c3,sapien non,1964,OBSOLETE,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED
b691e43a-a2ae-4274-8b51-92b2b11d25d8,ad2703e7-6c9f-4062-a3a7-efa6c719793d,5757938a-29be-493b-ac95-642c72cebef2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,est risus auctor,2011,FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,NO,UNKNOWN,BUILD_IN,PAIRED
485358ad-c50e-43a7-8b41-11e0bfc5dcd6,c6a4accb-d6d9-43d5-be8f-10432cbd412e,00adf287-838e-4295-9f84-56ce59ccf5be,dce17f2e-af3e-40ad-8e00-3496adef44c3,semper sapien a,1992,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,YES,PAIRED,NO_RTM
8197e5ec-f917-4df9-bf5b-bcdd14ec5a88,5af45f25-4d56-40d3-953d-01404b00b117,dd96feff-7633-445a-a972-13c75f6845bc,dce17f2e-af3e-40ad-8e00-3496adef44c3,quam pharetra,1973,FUNCTIONING,ACTIVE,UNKNOWN,NOT_APPLICABLE,YES,NO_GAUGE,NO_RTM
74903944-34fc-4959-aa30-d60aeb582c60,9cc52d24-7d90-423c-b4b6-65e8da1bdaa5,241d0c10-26fd-46c3-8d9c-63c72ebccdd6,dce17f2e-af3e-40ad-8e00-3496adef44c3,egestas metus,1997,FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,NOT_APPLICABLE,BUILD_IN,NO_RTM
084e018b-35b2-44d1-b577-6d532d3f9504,5e13e1d2-9b90-4a58-bb27-05fd3e66b073,cca104e2-7ba1-48da-92cc-7e14db9dba1a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sapien varius,1959,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,NO,YES,PAIRED,BUILD_IN
d43d0b60-2862-4d10-b2d5-bd390ce6f037,0dc53755-c9ef-4cc4-8017-274e40aeff13,ed3d4968-144e-4827-82e0-d51be9b1d42a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,sociis,1961,FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,YES,NO_GAUGE,PAIRED
46473344-0ec8-465d-99ab-ad83dd19a672,c8569ae2-6ffd-49de-8f7a-95bf0849b342,d4ef6eef-aeb5-4802-bf62-4de6edf40c0e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,massa quis augue,1982,OBSOLETE,NOT_IN_USE,YES,YES,YES,BUILD_IN,PAIRED
a751001b-2195-4ac8-8bc8-4b88b767f9f8,2b825509-9bd7-46e0-a066-910c907754f5,11523e48-8eb3-43c9-bd33-6db34e97250c,dce17f2e-af3e-40ad-8e00-3496adef44c3,vivamus in felis,1984,FUNCTIONING,ACTIVE,NO,YES,YES,PAIRED,PAIRED
bd4d55c4-ecdd-4b56-9d41-28f00e158aa8,508dea5c-12ed-402e-9077-0805c682ba8e,c90d1c7c-f659-4c13-975a-b0c87ea9a318,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nullam molestie,1966,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,PAIRED
c4ede8b1-c665-4469-b40d-0af7ef833fc3,313629f9-04c1-4cb6-9479-d1436022c8e7,dff06440-4640-481b-89b6-841e7d68169e,dce17f2e-af3e-40ad-8e00-3496adef44c3,etiam,1973,FUNCTIONING,ACTIVE,NO,YES,NOT_APPLICABLE,BUILD_IN,PAIRED
8f608d94-96b0-4c7b-9d10-b0edd7ae278e,797676df-ff81-468c-bc8f-536d3ac9fc22,e640a6c5-badb-4a61-85e5-2489c748d9de,10845cb9-d365-4aaa-badd-b4fa39c6a26a,risus dapibus,1978,NON_FUNCTIONING,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,PAIRED,NO_RTM
c67d5583-6d4b-439a-ae43-4ca9938551bf,71b3b16d-74b3-473c-a991-f113faffa979,0e616ec2-98c8-4c26-8362-dad705352e26,dce17f2e-af3e-40ad-8e00-3496adef44c3,viverra,1955,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,UNKNOWN,PAIRED,PAIRED
a566b89f-1223-4451-8ae7-6897b1e1fe4f,6ed49c1c-38f0-4e68-bd26-972e2791c1a2,93a878ec-ce29-441e-8330-6f29324f94f4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,natoque penatibus et,1961,OBSOLETE,NOT_IN_USE,YES,NO,NO,NO_GAUGE,NO_RTM
99a789da-020b-4661-9ff9-d448cd8a3ad0,adc091ef-4ddc-4880-a40f-b8c9c9ce7028,ea5b6a80-7821-4967-aedd-2664f516557f,dce17f2e-af3e-40ad-8e00-3496adef44c3,aenean sit amet,2010,NON_FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,UNKNOWN,YES,PAIRED,PAIRED
94006671-9ab2-472c-b6b2-f2ed8c9e7baa,26eddef9-27d7-4294-9856-95d7f6ca6291,2a1e4f21-d61c-48e1-ab6a-9c9440be27ae,dce17f2e-af3e-40ad-8e00-3496adef44c3,magna,1952,OBSOLETE,ACTIVE,UNKNOWN,YES,YES,PAIRED,BUILD_IN
3aab4945-9c06-4f78-931a-f09a34833372,a1a1785b-53f1-44fb-ac5b-b2c663458b63,d7aa3b28-b068-4c8c-bd80-4f7f73237988,10845cb9-d365-4aaa-badd-b4fa39c6a26a,aenean,1960,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,YES,YES,BUILD_IN,BUILD_IN
6de738f1-011f-4c88-930a-cf9ed61f8619,53a6a308-649b-435c-9e6e-db1baada0be7,759a26ae-480d-433d-a715-cb6014cc6f4e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nulla,1960,OBSOLETE,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,NO,BUILD_IN,NO_RTM
ff3c1c0e-b58f-4f89-ba10-12e7b71ac2ec,42fc12e4-39bc-48d2-9158-776fb0f5597f,a04a1b73-83ff-4fb7-9462-9e7e19ccfe47,dce17f2e-af3e-40ad-8e00-3496adef44c3,libero non mattis,1971,NON_FUNCTIONING,ACTIVE,UNKNOWN,YES,YES,BUILD_IN,PAIRED
94a6de44-b17b-4b54-a9dc-ec8182ca5e7b,91875ae0-91f9-4ada-a654-9ab441145d27,9a5168eb-7194-45a3-92d8-588703015512,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ligula nec,1998,FUNCTIONING,NOT_IN_USE,YES,UNKNOWN,YES,NO_GAUGE,NO_RTM
e00f43bc-23a3-424a-b56a-fc81db9a6614,b6f090c5-3ed4-4c0c-a48f-29e2cb073359,dd2fbf61-0095-4d17-9f0d-9597d997f741,dce17f2e-af3e-40ad-8e00-3496adef44c3,consequat morbi a,1998,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,YES,NOT_APPLICABLE,BUILD_IN,PAIRED
5c122197-1f96-4b17-98e5-e02d3870de4d,cafe55e1-c460-4bd7-8433-11370bf090ff,d3c78f25-d386-451a-a956-7c831074236e,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo sollicitudin,2006,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,PAIRED,NO_RTM
2080de86-ab0a-45ae-961b-0e5e2a2ef120,9cc52d24-7d90-423c-b4b6-65e8da1bdaa5,a488e414-099e-4cc8-abab-445162bfe35e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,imperdiet nullam orci,2016,FUNCTIONING,ACTIVE,YES,NO,NOT_APPLICABLE,PAIRED,BUILD_IN
b0fbaa67-2f17-44e8-97c9-ac833a964c3b,6c94d8bb-1d95-4b09-9a67-3813b334ea4d,f94068d3-6ed5-4119-bc7d-480acdc9ce94,10845cb9-d365-4aaa-badd-b4fa39c6a26a,dictumst,1995,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,YES,YES,PAIRED,NO_RTM
f1ba6a3c-fba1-4bd1-85d7-60dc60539007,a3cf6dc1-8c70-4aea-be76-ff9b57961932,e278cdf2-bfc8-486b-a2f5-7ba431fb7a28,10845cb9-d365-4aaa-badd-b4fa39c6a26a,erat,1996,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,YES,UNKNOWN,BUILD_IN,PAIRED
b15d762e-c7fa-4d31-8fb0-d3063fd2a4b8,0dc53755-c9ef-4cc4-8017-274e40aeff13,7a4a0f82-4cee-4453-9f8b-65d9aa8a41d7,dce17f2e-af3e-40ad-8e00-3496adef44c3,mauris vulputate elementum,1981,NON_FUNCTIONING,NOT_IN_USE,YES,YES,YES,PAIRED,PAIRED
4915482d-e388-4221-a5ac-ddee8ce15b76,a405d877-d001-4f21-863c-4baffdc96284,f044c643-3a02-450d-9027-62c52b56bd59,10845cb9-d365-4aaa-badd-b4fa39c6a26a,turpis,2009,FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,PAIRED
02f3fc4c-bfa3-4e3c-adf7-990ce7517ba8,90a17401-6808-4280-83b7-2c76b21c98a6,c5664cf4-7454-43aa-8256-30680959e9af,dce17f2e-af3e-40ad-8e00-3496adef44c3,ultrices aliquet maecenas,1965,NON_FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,YES,NO_GAUGE,BUILD_IN
298e3c48-5ad7-4876-9e69-918abbee7bff,830d4dfb-2452-479c-bd3a-921b996783c8,fe68e976-fefc-43e2-84ce-de391f787f40,10845cb9-d365-4aaa-badd-b4fa39c6a26a,primis,1988,FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,YES,NO_GAUGE,NO_RTM
22575941-8f29-48fb-959d-f79dc7d4fc27,c9fa1c53-9e83-44f2-a5ff-988765918deb,09219508-663a-4aa4-890c-2d5326c37970,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla pede,1983,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,NOT_APPLICABLE,NO_GAUGE,PAIRED
9e574ca8-e577-4fcc-84cf-39ad02cebcc9,6d598b62-370d-4dc4-98fc-b54d69507876,76804728-388c-41cf-8612-5491eb6f8836,dce17f2e-af3e-40ad-8e00-3496adef44c3,mus,1998,OBSOLETE,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,NO_GAUGE,PAIRED
6cdc9762-df7a-4847-b0c1-e3a872a87257,f1f475d0-c5e1-4db6-9481-0940cd4ae073,e71e3f4b-e53a-49d3-8056-ab4664d1da63,dce17f2e-af3e-40ad-8e00-3496adef44c3,nisl duis ac,1958,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NO,YES,NO_GAUGE,PAIRED
7b17ada4-50b1-4e18-9c35-4ae8e6d00579,f13d6c8f-0e56-4e76-b3a7-286911119ec6,d5507c5d-455d-4222-90f8-859bf193c80f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a,1955,OBSOLETE,ACTIVE,YES,NO,UNKNOWN,NO_GAUGE,PAIRED
d5ccfc66-2598-4f68-a2ee-8612ee1e3d00,f520b9af-f05f-4686-b210-7203dd845ffd,5fc435ec-67ff-4cd8-b5fc-cc02c2e40171,dce17f2e-af3e-40ad-8e00-3496adef44c3,ligula pellentesque ultrices,1953,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,NO,NO,NO_GAUGE,BUILD_IN
770d8b73-a867-443b-89d8-fa2604324e70,a0137fec-52df-4e4f-b324-b6a6bab279c0,9e6f4f50-161b-4bd9-820b-7bbc42049cad,dce17f2e-af3e-40ad-8e00-3496adef44c3,duis,2016,FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,NO,BUILD_IN,NO_RTM
4da04125-cde3-45bf-96ed-ae82b2ac9b59,594949ce-21d7-4c92-bb27-71a29b1b6915,f6050ee7-4194-4417-916d-c02341c042fb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,risus,2009,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,YES,YES,NO,BUILD_IN,NO_RTM
33417177-10f3-4442-b3cf-31b360e2b0d1,aab12b9f-b05a-4534-99a0-dbe52cf8ecff,5b773792-4ca0-4b13-94ee-af378bb5bd7a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a suscipit,1952,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED
585817ec-9bfa-4312-beea-006a948b7c44,8253b7ea-e168-4498-b23e-10dc1d2dc9a2,83fa57ad-77f7-48a7-aba7-696378b2a1ba,10845cb9-d365-4aaa-badd-b4fa39c6a26a,tristique est et,2002,OBSOLETE,ACTIVE,NO,UNKNOWN,NO,BUILD_IN,PAIRED
2a8e32a8-8227-4982-b467-8f942d0a03b4,586c9fff-a3f2-43e3-b7ac-ece3a72214d7,d7aa3b28-b068-4c8c-bd80-4f7f73237988,dce17f2e-af3e-40ad-8e00-3496adef44c3,nulla eget,1961,FUNCTIONING,NOT_IN_USE,YES,YES,NO,PAIRED,BUILD_IN
b8265179-b4f1-4371-975c-8278fa434872,04e72574-f74a-4445-b59a-8b26bba29078,0669a0e7-9b37-4111-90f2-29c6dbaec300,10845cb9-d365-4aaa-badd-b4fa39c6a26a,primis in faucibus,1961,OBSOLETE,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,PAIRED,NO_RTM
09b0fa87-da0a-4b21-92ac-45144d905bf4,9d6ed640-acc1-43c0-9164-4f8da0855e70,22c2a2e7-8065-4b01-a6f6-0390bbe2b140,dce17f2e-af3e-40ad-8e00-3496adef44c3,leo odio,2000,FUNCTIONING,ACTIVE,NOT_APPLICABLE,YES,YES,BUILD_IN,NO_RTM
c3783a64-4d80-48e6-9db1-38f8ce254d61,128345f0-c812-4ffb-880b-d2cde4685338,7a196e31-1d91-4092-ae1a-bae5deeddab0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,morbi vel lectus,1971,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,PAIRED
a95068df-ad0e-472c-a7c8-b6fd592a2573,25a04b2b-d031-4413-91a6-bcbf306391c8,5e4938b8-fd11-443b-a397-40d9825c4438,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ut,1956,NON_FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,YES,PAIRED,PAIRED
e40d0d1a-4026-433c-87e2-bc08a3d13133,868d6cc3-146a-406f-ba05-12c95e1f6dd1,f2d201e1-9e23-4e0e-9f0f-d32ff6fb2be9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,vel,2004,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED
06b7f44a-93b2-454b-be05-51e5f606a0a4,508e5a7a-7254-4ebb-9496-9db77b0dbfb2,69b1e9ce-b7f4-4bbc-99fb-f6ff35377509,10845cb9-d365-4aaa-badd-b4fa39c6a26a,orci,2002,NON_FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,BUILD_IN,NO_RTM
86392c25-a1dd-4347-9d5b-814bff4ceb0f,fcf586dd-089b-4d9c-97b5-999d6ea685f2,f5588ad9-1625-40ab-abd9-08a14877db45,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nulla suscipit,1968,NON_FUNCTIONING,ACTIVE,NO,YES,UNKNOWN,NO_GAUGE,BUILD_IN
1c2576d6-fd91-43f5-ad5c-1cb9c508052c,b9ab12d0-12a0-4550-91a6-0cd67a7c8d8f,408efa1a-8aad-42a0-9b8b-3466a71e8c55,dce17f2e-af3e-40ad-8e00-3496adef44c3,natoque penatibus,2013,FUNCTIONING,NOT_IN_USE,YES,YES,NOT_APPLICABLE,PAIRED,BUILD_IN
19852ddb-aae8-497c-b035-e1963072dc0b,6c8e217c-c77d-4350-a779-fa5bf9f5958e,81a7b3ab-01d1-4c55-ac18-ef2cc3291757,10845cb9-d365-4aaa-badd-b4fa39c6a26a,risus praesent lectus,1975,OBSOLETE,NOT_IN_USE,NO,NO,NOT_APPLICABLE,PAIRED,NO_RTM
44584a72-2856-4595-84e8-ce1a91f508e5,517fe663-908a-46f0-97a3-9ebc5162c57a,802ef578-44c9-47ce-bbf3-00755355ce87,dce17f2e-af3e-40ad-8e00-3496adef44c3,vestibulum ante ipsum,1955,NON_FUNCTIONING,NOT_IN_USE,UNKNOWN,NOT_APPLICABLE,YES,NO_GAUGE,BUILD_IN
11fc5b91-0666-46f7-a6a0-14780e3a469e,02a752ff-9909-44c1-a66e-f279c20b78e3,d055fb10-bc5d-43b1-806e-6c650cf1f3fc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,cubilia curae donec,1957,NON_FUNCTIONING,NOT_IN_USE,NO,YES,UNKNOWN,BUILD_IN,PAIRED
239d319b-7113-4c41-97a0-30b13ddbe271,0dc53755-c9ef-4cc4-8017-274e40aeff13,28deca33-d503-4c6d-9a5d-7221821195ae,dce17f2e-af3e-40ad-8e00-3496adef44c3,tortor eu pede,2010,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,NO,NOT_APPLICABLE,PAIRED,PAIRED
e2d05bd0-e8a2-4a20-b451-9a2cfb58ac77,d3e7865d-c83b-4407-9aed-b3e4fa0b9339,94e7ebe3-b649-45ce-9419-21efa6851fcc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,pretium,1977,NON_FUNCTIONING,NOT_IN_USE,NO,NO,YES,BUILD_IN,PAIRED
14eb3a6d-5ec3-4388-af40-e795fb9598ad,4ce663c5-17be-46e9-bd5e-f855315d6d46,c046321a-9b65-4083-af80-38850267350b,dce17f2e-af3e-40ad-8e00-3496adef44c3,nascetur ridiculus mus,2002,NON_FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,UNKNOWN,NO_GAUGE,BUILD_IN
42b0bea6-88f4-4fe2-aae3-227f9387e512,501de76b-f2cf-48ff-80a2-43c6a2d8ca17,ae2e7248-4ce7-474f-be8f-8812e53c1832,dce17f2e-af3e-40ad-8e00-3496adef44c3,sit amet,1964,FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,NO,PAIRED,BUILD_IN
10ca3fed-ad7d-4bad-ba41-328e062c4a4c,e00ed05d-2345-4487-b080-25849e43bfb0,ce90e0d1-678e-4eaf-a58c-585cd798ba25,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ridiculus mus,1977,OBSOLETE,ACTIVE,YES,NO,UNKNOWN,NO_GAUGE,PAIRED
82a4c05f-f288-4ddb-bdc1-c76ad7e2e0a9,baba78c8-72a0-4d7f-bce4-f978f711b2b6,6dff5515-d4f6-4f8b-aedd-18fbf72a755b,dce17f2e-af3e-40ad-8e00-3496adef44c3,augue a suscipit,1959,NON_FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,PAIRED
25579261-b75e-42c4-a1de-76449e9b6ccf,ab30eb03-6baf-4428-8bf1-559b905d1caf,39f7f280-a834-4b55-b03b-934c19d1ba0b,dce17f2e-af3e-40ad-8e00-3496adef44c3,at lorem integer,1977,OBSOLETE,NOT_IN_USE,YES,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED
4bc8c835-16bf-4a74-a905-e8d573e28bf9,eec9e807-e282-4067-aaac-4b8d557ca9a0,2cf2f255-f6ea-4f33-b5da-d817b7bb73f8,dce17f2e-af3e-40ad-8e00-3496adef44c3,blandit,1956,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,UNKNOWN,UNKNOWN,NO,BUILD_IN,PAIRED
21148a23-88e0-4a8f-8fb0-44fd96000ead,0db4ca7d-19ac-4c61-bad2-d50cd29f923f,a83d7d4a-2e58-4460-bbcb-cfa63aaf0eff,10845cb9-d365-4aaa-badd-b4fa39c6a26a,diam neque vestibulum,1960,OBSOLETE,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,PAIRED,BUILD_IN
2a878093-8704-4101-a083-31340d8b0a08,a405d877-d001-4f21-863c-4baffdc96284,284ba48e-71c0-4d8c-80ae-530afb5a248c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,vestibulum sed magna,1979,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,NO,PAIRED,BUILD_IN
7b7e48e5-887e-4726-a317-e125daf5887f,c78ebb22-380d-4022-b7c4-83c4d71e9271,40c9ec40-200e-4a03-a7c3-d362564d24ce,dce17f2e-af3e-40ad-8e00-3496adef44c3,justo lacinia,1958,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,YES,BUILD_IN,PAIRED
688e35a7-55bb-4d1a-a01e-e80607977539,81d0e6cb-c4f1-48c4-acf5-3e8f7e189f10,f2b12411-cb7f-4da8-b066-f1cd77ffa377,dce17f2e-af3e-40ad-8e00-3496adef44c3,hac habitasse platea,2016,NON_FUNCTIONING,IN_STORE_FOR_ALLOCATION,NOT_APPLICABLE,UNKNOWN,YES,PAIRED,PAIRED
e87e33d6-9b08-470c-a1cd-25385e1208a3,71f9f282-19a5-407e-8959-b8ab5c309750,084cda2a-7aa5-476c-8a0f-f53e51ae2771,dce17f2e-af3e-40ad-8e00-3496adef44c3,duis faucibus,2009,FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,UNKNOWN,BUILD_IN,PAIRED
dca1c5fb-003c-410e-b0cc-88371b57902e,a451902c-6cf1-4d0c-9aef-f40885efc66c,f31a03a9-7001-4023-93f0-5eaccf88223f,10845cb9-d365-4aaa-badd-b4fa39c6a26a,aliquam augue quam,2003,NON_FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED
b543e3d3-d124-420a-b10c-70d960dd6ceb,c4d83cae-d2e9-4160-8769-7850b05be225,bf73b57e-92b8-423a-9cd9-0f4b2034a682,dce17f2e-af3e-40ad-8e00-3496adef44c3,proin,1989,NON_FUNCTIONING,ACTIVE,NO,UNKNOWN,YES,NO_GAUGE,NO_RTM
00c51589-cad3-4bc0-bc7b-e0c1a0ea23e1,c8569ae2-6ffd-49de-8f7a-95bf0849b342,94e7ebe3-b649-45ce-9419-21efa6851fcc,dce17f2e-af3e-40ad-8e00-3496adef44c3,nisl,2017,FUNCTIONING,NOT_IN_USE,NO,UNKNOWN,YES,PAIRED,PAIRED
dcbd44b2-763a-4cbe-9461-4fd04c574a4f,2d1b33d1-a8f0-4018-b089-8ec49fd45c25,c84da814-83d9-4bd9-a585-fcb9d9bb0fa6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,posuere nonummy,2009,FUNCTIONING,NOT_IN_USE,NO,NO,NOT_APPLICABLE,PAIRED,PAIRED
c7ca4a5f-81b6-4e24-b9b0-e1cd30ea6159,3d859e6a-b62d-45fc-93a2-13a1e3542443,88df3a5b-1251-49e0-91bc-7b2bbb0eeeeb,dce17f2e-af3e-40ad-8e00-3496adef44c3,ut ultrices vel,2003,NON_FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,YES,NO_GAUGE,PAIRED
85136118-a07b-4e25-b95e-0d6f540fe4a1,a233bc40-c37d-49ef-9716-e4c1da29cc2a,120ba407-4ffd-4767-8d89-1130d5266102,10845cb9-d365-4aaa-badd-b4fa39c6a26a,nec sem duis,1968,OBSOLETE,IN_STORE_FOR_ALLOCATION,UNKNOWN,NOT_APPLICABLE,NO,PAIRED,PAIRED
bd7767c3-2239-450f-96f1-78993da3dc90,7618f5f4-54d0-491a-b1f7-fa8897438180,28e6622d-1fd8-4455-be9f-18bbe496f447,dce17f2e-af3e-40ad-8e00-3496adef44c3,fusce consequat nulla,1954,OBSOLETE,IN_STORE_FOR_ALLOCATION,YES,UNKNOWN,YES,PAIRED,BUILD_IN
5af8a42a-624b-4847-982e-8407484c9aa5,77e7b9f3-fef8-46bc-8c6a-e8bf26716d0b,762ebbfc-d26e-4014-894c-ae87e6563a58,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a nibh in,1996,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,YES,YES,PAIRED,PAIRED
9451c38f-e05d-4e6e-8639-3b0489e374de,7c885590-33d2-47d5-8d1a-9b4a9b221d3d,fc7dfe3d-91a3-4e3c-989d-5b330b48c91c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,et,1994,FUNCTIONING,NOT_IN_USE,UNKNOWN,UNKNOWN,NO,NO_GAUGE,PAIRED
e1ce9671-f193-4242-941b-9374df3dd847,275f8549-c11f-412c-91d4-acc2cbd8775f,1c11f461-dd5c-4c31-aeb0-1163b2924ed9,dce17f2e-af3e-40ad-8e00-3496adef44c3,quam,1976,NON_FUNCTIONING,ACTIVE,YES,YES,YES,PAIRED,PAIRED
6554530e-4031-4a41-a1f0-2ccfe71512a9,748d966d-3b93-4846-b4d5-c3e08f5ce64e,a2884996-b1aa-487b-8291-ad1d0a0b7b01,dce17f2e-af3e-40ad-8e00-3496adef44c3,malesuada,1977,FUNCTIONING,NOT_IN_USE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PAIRED,BUILD_IN
3a3e97bc-db85-4709-b129-48fe2e3f9dce,66788ada-dfb9-4feb-bacb-e066768a5667,a488e414-099e-4cc8-abab-445162bfe35e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,duis consequat dui,1986,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,NO,BUILD_IN,NO_RTM
45472330-5333-4683-a0aa-9d2dfdf2cd1c,a4039b5d-7333-42df-aeee-a37961f7f8e2,6af13504-f726-47b5-8ca7-518783a3abe6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,lectus in quam,1988,NON_FUNCTIONING,ACTIVE,NO,NO,NO,BUILD_IN,NO_RTM
eb7babc7-bfa2-4fd1-9a1e-5855399a0a2a,2dc62b2e-9d33-4cb8-860a-ac8cf54c36db,cd40aab7-b379-40dc-a789-2e545b54f771,dce17f2e-af3e-40ad-8e00-3496adef44c3,ipsum primis in,1955,OBSOLETE,IN_STORE_FOR_ALLOCATION,NO,NO,NO,BUILD_IN,PAIRED
d5b179af-e76b-420d-b3de-9ce4b334c1a6,77d57efe-f67d-429e-8a21-c6a9a6b4f3c0,987aa183-d0c3-489e-b448-51705451ffcb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,convallis morbi odio,2010,NON_FUNCTIONING,ACTIVE,NOT_APPLICABLE,YES,YES,NO_GAUGE,BUILD_IN
